time,speed
0.0,
0.03333333333333333,
0.06666666666666667,
0.1,
0.13333333333333333,
0.16666666666666666,
0.2,
0.23333333333333334,
0.26666666666666666,
0.3,
0.3333333333333333,
0.36666666666666664,
0.4,
0.43333333333333335,
0.4666666666666667,
0.5,
0.5333333333333333,
0.5666666666666667,
0.6,
0.7,
0.7333333333333333,
0.7666666666666667,
0.8,
0.8333333333333334,
0.8666666666666667,-3.295522
0.9,-3.5212533
0.9333333333333333,-3.4182234
0.9666666666666667,-3.7377474
1.0,-3.8665948
1.0333333333333334,-3.8755786
1.0666666666666667,-3.5812728
1.1,-3.0799527
1.1333333333333333,-2.9226942
1.1666666666666667,-2.332846
1.2,-1.5377547
1.2333333333333334,-2.0090716
1.2666666666666666,-3.6113055
1.3,-5.10787
1.3333333333333333,-5.951171
1.3666666666666667,-6.461954
1.4,-6.770898
1.4333333333333333,-6.8730664
1.4666666666666666,-6.3326187
1.5,-6.2791057
1.5333333333333334,-5.5283937
1.5666666666666667,-4.4208455
1.6,-3.2698183
1.6333333333333333,
1.6666666666666667,
1.7,
1.7333333333333334,
1.7666666666666666,
1.8,
1.8666666666666667,
1.9,
1.9333333333333333,
1.9666666666666666,
2.0,
2.033333333333333,
2.066666666666667,
2.1,
2.1333333333333333,
2.2,
2.2333333333333334,
2.2666666666666666,
2.3,
2.3333333333333335,
2.3666666666666667,-6.329249
2.4,-7.1830444
2.433333333333333,-7.122655
2.466666666666667,-6.7472663
2.5,-6.11431
2.533333333333333,-5.458568
2.566666666666667,-4.662521
2.6,-4.758245
2.6333333333333333,-4.7350135
2.6666666666666665,-5.229709
2.7,-4.9037294
2.7333333333333334,-3.8803775
2.7666666666666666,-2.0815938
2.8,-1.0826377
2.8333333333333335,-2.777914
2.8666666666666667,
2.9,
2.933333333333333,
2.966666666666667,
3.0,
3.066666666666667,
3.1,
3.1333333333333333,
3.1666666666666665,
3.2,
3.2333333333333334,
3.2666666666666666,
3.3,
3.3333333333333335,
3.3666666666666667,
3.533333333333333,
3.566666666666667,
3.6,
3.6333333333333333,
3.6666666666666665,
3.7,
3.7333333333333334,
3.7666666666666666,
3.8,
4.0,
4.033333333333333,
4.066666666666666,
4.1,
4.133333333333334,
4.166666666666667,
4.2,
4.233333333333333,
4.266666666666667,
4.3,
4.333333333333333,
4.366666666666666,
4.4,
4.433333333333334,
4.466666666666667,
4.5,
4.533333333333333,
4.566666666666666,
4.6,
4.633333333333334,
4.666666666666667,
4.7,
4.733333333333333,
4.766666666666667,
4.8,
4.833333333333333,
4.9,
4.933333333333334,
4.966666666666667,
5.0,
5.033333333333333,
5.066666666666666,
5.1,
5.133333333333334,
5.166666666666667,3.4141006
5.2,3.8871589
5.233333333333333,3.724015
5.266666666666667,4.3402505
5.3,4.5378675
5.333333333333333,4.6768556
5.366666666666666,5.162593
5.4,5.554949
5.433333333333334,5.59959
5.466666666666667,5.252078
5.5,3.880332
5.533333333333333,2.5077863
5.566666666666666,
5.6,
5.633333333333334,
5.666666666666667,
5.7,
5.766666666666667,
5.8,
5.833333333333333,
